trip_id,booking_id,trip_start_time,trip_end_time,distance_km,fare
360,920,2025-08-01 07:29:02,2025-08-01 07:42:02,10.35,111.06
361,4372,2023-10-16 22:10:58,2023-10-16 22:26:58,36.2,401.75
362,812,2023-10-17 01:41:44,2023-10-17 02:47:44,18.84,231.76
363,4616,2025-05-11 22:06:08,2025-05-11 23:29:08,19.44,194.1
364,3665,2024-12-04 21:36:34,2024-12-04 21:56:34,28.02,346.74
365,1670,2025-08-30 09:28:49,2025-08-30 10:14:49,34.45,305.24
366,1496,2023-09-18 04:52:47,2023-09-18 05:15:47,31.89,430.77
367,1690,2023-12-16 01:11:10,2023-12-16 02:30:10,20.67,183.99
368,326,2025-04-25 17:55:06,2025-04-25 19:10:06,8.14,106.16
369,3540,2024-07-12 16:11:58,2024-07-12 16:35:58,25.58,336.2
370,1654,2023-12-23 17:14:56,2023-12-23 17:35:56,21.59,207.34
371,1089,2023-11-11 20:29:44,2023-11-11 21:06:44,33.64,313.78
372,3973,2025-01-30 23:47:17,2025-01-31 01:32:17,17.3,225.49
373,662,2024-07-07 09:56:35,2024-07-07 11:10:35,9.71,88.76
374,1969,2024-05-23 08:24:52,2024-05-23 09:55:52,39.39,589.37
375,1216,2024-07-29 22:20:00,2024-07-29 22:38:00,22.78,249.95
376,1504,2024-09-29 08:21:18,2024-09-29 09:08:18,34.1,447.08
377,582,2024-03-27 03:48:59,2024-03-27 04:52:59,16.67,164.86
378,4042,2025-02-21 08:50:34,2025-02-21 10:27:34,28.21,340.85
379,1914,2024-07-05 20:05:03,2024-07-05 21:54:03,35.74,396.54
380,218,2024-07-10 17:34:07,2024-07-10 19:04:07,24.3,221.79
381,4698,2025-04-19 15:03:40,2025-04-19 15:54:40,7.23,94.16
382,2585,2024-03-14 02:34:45,2024-03-14 03:16:45,30.0,264.58
383,782,2024-10-20 10:37:55,2024-10-20 12:31:55,7.0,83.46
384,4137,2024-04-14 15:26:00,2024-04-14 16:44:00,27.98,359.2
385,4412,2025-03-14 03:54:16,2025-03-14 04:16:16,39.41,490.85
386,3627,2025-08-07 23:22:44,2025-08-08 00:30:44,9.51,108.29
387,3789,2025-03-22 16:42:53,2025-03-22 18:20:53,17.53,253.17
388,2558,2024-02-13 22:18:14,2024-02-13 23:08:14,38.35,370.5
389,707,2024-07-13 07:25:24,2024-07-13 08:49:24,21.72,236.2
390,3685,2025-06-23 02:53:16,2025-06-23 03:30:16,18.69,245.01
391,4775,2023-11-05 01:46:53,2023-11-05 02:02:53,14.67,120.83
392,1160,2024-10-13 19:24:49,2024-10-13 20:23:49,30.31,306.64
393,3921,2024-02-14 16:40:03,2024-02-14 18:21:03,21.66,299.79
394,2152,2025-01-07 00:23:38,2025-01-07 02:11:38,16.47,183.93
395,2557,2025-08-03 01:26:07,2025-08-03 02:19:07,12.02,124.04
396,1774,2024-11-07 22:41:55,2024-11-07 23:27:55,29.92,300.19
397,1861,2024-05-07 01:21:50,2024-05-07 03:09:50,18.08,174.64
398,4632,2025-01-28 19:56:02,2025-01-28 21:37:02,37.73,418.89
399,3876,2025-07-03 02:02:53,2025-07-03 03:12:53,30.73,451.13
400,2003,2024-01-12 06:31:30,2024-01-12 08:05:30,14.32,209.47
401,4641,2024-06-09 05:00:58,2024-06-09 06:19:58,5.95,85.99
402,1298,2025-06-26 08:29:44,2025-06-26 10:17:44,14.69,146.48
403,2691,2024-03-27 10:56:49,2024-03-27 11:17:49,34.61,351.62
404,2971,2024-08-02 23:00:21,2024-08-03 00:23:21,32.23,321.35
405,4927,2024-07-11 09:50:46,2024-07-11 10:13:46,2.1,22.56
406,4827,2025-05-24 00:27:03,2025-05-24 00:43:03,15.88,205.07
407,1004,2023-12-14 21:10:43,2023-12-14 22:12:43,22.33,324.06
408,3867,2024-12-30 03:52:43,2024-12-30 05:05:43,34.34,465.15
409,4838,2024-10-15 23:52:14,2024-10-16 00:50:14,35.36,515.54
410,3767,2024-02-25 06:52:52,2024-02-25 08:22:52,9.58,117.85
411,313,2024-10-17 20:54:57,2024-10-17 22:54:57,16.84,191.73
412,2393,2023-11-02 18:42:56,2023-11-02 20:31:56,2.69,33.3
413,4199,2023-10-01 05:59:34,2023-10-01 07:05:34,37.29,368.4
414,3545,2025-08-18 10:44:45,2025-08-18 12:17:45,31.76,421.0
415,4129,2023-11-13 08:43:42,2023-11-13 10:06:42,21.44,189.54
416,196,2024-10-21 01:08:09,2024-10-21 01:37:09,30.59,346.06
417,4183,2023-11-16 09:42:31,2023-11-16 11:00:31,16.88,184.79
418,2124,2025-04-14 06:57:19,2025-04-14 08:26:19,24.55,336.54
419,2584,2025-04-20 15:28:22,2025-04-20 15:46:22,19.7,182.02
420,3902,2025-09-03 19:33:53,2025-09-03 20:27:53,14.86,157.18
421,1822,2025-06-22 23:03:58,2025-06-22 23:14:58,12.3,159.36
422,463,2024-03-12 23:17:53,2024-03-12 23:41:53,6.98,80.52
423,2958,2024-01-30 20:54:13,2024-01-30 22:31:13,22.97,328.71
424,2962,2024-01-31 11:46:09,2024-01-31 13:24:09,19.41,196.85
425,2125,2025-04-09 05:06:07,2025-04-09 06:51:07,12.35,114.38
426,2862,2025-01-28 20:14:52,2025-01-28 21:37:52,16.84,199.19
427,489,2024-04-10 17:48:51,2024-04-10 19:12:51,4.61,54.06
428,2117,2025-02-12 17:00:54,2025-02-12 17:43:54,32.72,362.64
429,2818,2024-11-18 23:25:16,2024-11-19 01:21:16,16.83,176.71
430,505,2025-03-27 15:50:47,2025-03-27 16:46:47,32.37,432.2
431,4156,2023-10-21 15:48:18,2023-10-21 17:18:18,23.77,296.86
432,2069,2025-07-25 02:46:56,2025-07-25 03:43:56,27.59,344.67
433,3893,2024-06-26 10:19:59,2024-06-26 10:31:59,34.22,288.73
434,2761,2024-08-27 11:22:29,2024-08-27 12:05:29,12.48,115.7
435,1500,2023-10-19 10:36:23,2023-10-19 11:20:23,34.13,483.78
436,1411,2023-10-17 10:48:04,2023-10-17 11:44:04,7.11,82.36
437,868,2025-08-18 07:21:28,2025-08-18 07:31:28,25.79,287.16
438,4059,2025-03-06 16:45:50,2025-03-06 17:04:50,31.04,380.38
439,3480,2025-03-29 18:03:10,2025-03-29 19:52:10,8.56,83.89
440,2180,2023-10-16 23:09:43,2023-10-16 23:52:43,29.6,338.87
441,2575,2025-04-20 12:42:01,2025-04-20 14:12:01,33.37,369.55
442,602,2024-07-15 09:03:43,2024-07-15 10:39:43,29.96,312.21
443,3252,2025-05-11 16:06:44,2025-05-11 16:25:44,10.14,86.02
444,4154,2025-04-15 22:19:44,2025-04-15 22:44:44,34.67,488.95
445,2819,2024-04-15 19:10:53,2024-04-15 20:12:53,32.88,299.91
446,1633,2025-02-19 08:18:59,2025-02-19 09:09:59,16.57,133.11
447,1629,2025-05-11 12:42:52,2025-05-11 13:05:52,12.71,134.41
448,3745,2024-12-16 10:07:13,2024-12-16 11:03:13,24.5,250.76
449,4793,2024-01-07 05:39:27,2024-01-07 06:24:27,19.24,261.18
450,4833,2024-11-29 19:50:35,2024-11-29 20:45:35,18.56,209.08
451,3519,2025-01-07 08:00:49,2025-01-07 08:48:49,32.24,379.8
452,1948,2025-06-07 16:10:11,2025-06-07 16:43:11,35.33,529.05
453,4400,2024-09-18 01:01:57,2024-09-18 01:30:57,28.54,270.25
454,3226,2024-08-05 10:50:29,2024-08-05 11:22:29,32.48,261.87
455,2387,2025-03-16 19:16:27,2025-03-16 20:19:27,38.19,542.67
456,176,2024-03-15 22:07:22,2024-03-15 22:28:22,8.28,83.72
457,1199,2024-12-03 08:30:57,2024-12-03 09:11:57,22.63,284.81
458,4781,2025-07-23 06:15:15,2025-07-23 07:11:15,32.44,331.61
459,4438,2024-09-20 05:07:13,2024-09-20 05:20:13,30.94,422.15
460,2643,2023-11-03 10:59:47,2023-11-03 11:41:47,32.71,448.12
461,4225,2024-03-30 07:48:01,2024-03-30 09:07:01,23.11,205.68
462,2704,2025-08-10 04:17:07,2025-08-10 05:10:07,33.39,422.83
463,4624,2023-12-30 06:50:33,2023-12-30 07:50:33,19.2,199.7
464,804,2023-12-27 04:25:02,2023-12-27 04:41:02,18.64,188.29
465,1597,2023-10-18 17:40:42,2023-10-18 19:25:42,23.66,337.62
466,1890,2024-01-03 18:34:11,2024-01-03 19:54:11,31.76,310.8
467,2037,2024-12-05 04:08:44,2024-12-05 06:05:44,34.3,491.62
468,3118,2024-04-01 06:21:32,2024-04-01 07:59:32,14.14,163.97
469,210,2025-03-13 12:51:56,2025-03-13 13:16:56,10.08,131.12
470,3772,2025-09-04 05:42:07,2025-09-04 07:05:07,20.33,261.59
471,1190,2023-11-11 14:01:46,2023-11-11 15:22:46,29.91,402.55
472,1053,2023-10-13 11:38:12,2023-10-13 13:27:12,15.13,160.16
473,4491,2024-07-12 09:53:17,2024-07-12 10:25:17,11.73,110.95
474,2189,2024-03-29 21:57:01,2024-03-29 22:38:01,14.63,192.95
475,292,2023-11-13 11:07:16,2023-11-13 12:21:16,34.37,481.69
476,2754,2025-04-17 22:42:46,2025-04-18 00:05:46,27.03,266.26
477,862,2024-07-18 02:08:50,2024-07-18 03:19:50,24.45,195.89
478,1082,2024-03-11 06:14:36,2024-03-11 07:58:36,17.28,237.36
479,1857,2023-12-09 00:13:41,2023-12-09 01:39:41,20.87,209.08
480,1292,2025-05-17 08:35:17,2025-05-17 09:30:17,25.54,375.62
481,3718,2025-01-07 02:36:01,2025-01-07 03:15:01,9.17,97.09
482,2518,2025-02-27 09:37:24,2025-02-27 10:53:24,37.66,357.28
483,2686,2024-11-09 08:46:43,2024-11-09 08:57:43,11.41,169.37
484,668,2024-03-15 07:11:39,2024-03-15 09:07:39,3.5,50.63
485,3980,2024-09-04 15:32:39,2024-09-04 16:20:39,24.4,338.51
486,1889,2023-10-18 00:56:01,2023-10-18 01:17:01,22.32,285.75
487,63,2025-04-18 08:02:15,2025-04-18 09:03:15,35.98,340.53
488,1508,2024-07-29 14:18:19,2024-07-29 14:55:19,14.52,139.41
489,4064,2024-02-20 14:22:29,2024-02-20 15:47:29,16.19,174.8
490,1571,2025-06-14 06:06:21,2025-06-14 07:52:21,20.61,220.26
491,4434,2024-03-15 09:25:13,2024-03-15 10:16:13,26.86,379.91
492,2624,2025-06-20 23:21:08,2025-06-21 00:47:08,17.64,156.25
493,1225,2024-06-20 17:22:03,2024-06-20 19:02:03,28.57,365.51
494,3594,2024-01-02 05:35:46,2024-01-02 07:11:46,13.78,179.9
495,37,2024-05-14 08:30:27,2024-05-14 08:49:27,34.95,461.89
496,2285,2023-11-22 13:48:43,2023-11-22 15:36:43,25.32,239.17
497,4174,2024-05-02 05:16:32,2024-05-02 05:51:32,37.49,462.51
498,1067,2024-04-21 03:32:09,2024-04-21 04:27:09,11.48,104.26
499,3073,2023-09-17 12:57:20,2023-09-17 14:12:20,22.84,307.18
500,759,2024-01-14 19:11:40,2024-01-14 20:38:40,30.47,450.72
501,1428,2025-06-30 08:09:43,2025-06-30 08:52:43,25.29,370.67
502,1724,2024-03-02 11:39:24,2024-03-02 13:27:24,39.31,509.53
503,3243,2024-05-11 05:45:16,2024-05-11 06:58:16,11.53,153.03
504,2605,2025-01-21 01:14:39,2025-01-21 01:58:39,18.69,205.89
505,864,2025-01-24 20:01:05,2025-01-24 20:59:05,29.52,393.23
506,1470,2025-04-30 13:41:17,2025-04-30 14:59:17,32.65,340.27
507,2370,2025-09-03 11:06:34,2025-09-03 13:03:34,24.55,299.12
508,3995,2025-05-22 04:25:53,2025-05-22 05:54:53,38.62,372.53
509,1333,2024-10-27 11:16:16,2024-10-27 13:13:16,33.31,403.71
510,30,2025-08-30 04:29:41,2025-08-30 05:12:41,2.5,29.24
511,1253,2025-02-25 06:29:43,2025-02-25 08:13:43,24.49,340.82
512,1178,2025-05-20 02:52:11,2025-05-20 03:39:11,16.97,224.21
513,4563,2024-03-05 02:26:58,2024-03-05 02:41:58,32.96,423.28
514,2943,2023-11-17 16:01:13,2023-11-17 17:17:13,12.1,107.92
515,2151,2025-08-24 20:55:57,2025-08-24 22:44:57,10.61,109.48
516,1746,2023-12-06 11:02:09,2023-12-06 12:16:09,8.74,78.64
517,3720,2024-09-20 08:06:27,2024-09-20 09:50:27,34.88,353.59
518,3660,2024-04-19 07:27:15,2024-04-19 09:23:15,9.93,136.17
519,1431,2025-05-03 22:47:05,2025-05-03 23:05:05,23.49,213.94
520,2143,2024-10-03 11:46:16,2024-10-03 13:43:16,39.58,507.64
521,191,2024-10-30 23:58:58,2024-10-31 00:49:58,31.8,288.98
522,4615,2023-10-28 13:29:34,2023-10-28 13:42:34,39.2,437.71
523,2440,2025-04-29 14:34:06,2025-04-29 16:05:06,26.77,337.66
524,2939,2025-05-14 00:49:41,2025-05-14 01:48:41,23.66,272.73
525,1856,2025-03-21 14:18:34,2025-03-21 14:49:34,9.13,76.67
526,4029,2024-02-15 07:38:29,2024-02-15 08:51:29,12.84,190.91
527,1616,2025-08-20 01:25:19,2025-08-20 02:10:19,5.58,75.83
528,625,2024-01-25 00:24:52,2024-01-25 01:20:52,32.03,408.87
529,1251,2024-11-08 17:14:48,2024-11-08 18:34:48,24.39,219.18
530,2047,2025-06-28 11:12:21,2025-06-28 12:10:21,21.1,312.96
531,67,2023-11-13 21:45:46,2023-11-13 22:12:46,18.03,154.98
532,495,2024-11-21 11:49:27,2024-11-21 13:42:27,27.19,403.53
533,2334,2024-09-18 18:48:14,2024-09-18 20:02:14,20.23,184.5
534,4413,2025-04-13 00:00:03,2025-04-13 01:13:03,30.28,377.68
535,4291,2025-05-19 17:19:03,2025-05-19 17:40:03,8.15,83.8
536,388,2023-12-02 14:34:20,2023-12-02 16:02:20,17.84,147.89
537,2653,2024-09-27 20:13:56,2024-09-27 22:01:56,21.28,263.4
538,295,2025-01-28 08:22:00,2025-01-28 09:44:00,4.34,64.59
539,2706,2023-09-19 03:29:12,2023-09-19 05:09:12,21.8,193.79
540,836,2024-09-12 21:43:52,2024-09-12 23:24:52,10.85,148.84
541,2096,2025-05-11 05:20:23,2025-05-11 05:31:23,28.68,366.57
542,4373,2025-04-14 01:24:09,2025-04-14 02:19:09,35.56,340.99
543,1946,2025-04-08 11:10:00,2025-04-08 12:43:00,15.19,187.48
544,3305,2024-02-09 01:03:07,2024-02-09 01:35:07,30.76,374.47
545,2733,2025-05-02 03:06:29,2025-05-02 04:22:29,32.79,316.27
546,1782,2024-09-16 18:26:04,2024-09-16 19:59:04,34.75,512.55
547,707,2024-01-18 18:10:50,2024-01-18 18:36:50,17.92,227.49
548,4956,2025-01-22 12:50:21,2025-01-22 14:13:21,11.01,124.04
549,1140,2023-12-16 23:17:01,2023-12-17 00:14:01,8.53,114.75
550,1795,2024-11-05 18:47:20,2024-11-05 20:14:20,5.55,61.04
551,4550,2024-03-22 06:21:45,2024-03-22 06:37:45,28.33,336.5
552,3148,2024-02-23 03:50:20,2024-02-23 04:25:20,28.34,267.68
553,810,2025-04-18 07:20:51,2025-04-18 07:35:51,21.99,189.67
554,3333,2025-05-10 02:55:59,2025-05-10 03:43:59,17.16,196.9
555,3715,2024-01-16 23:17:29,2024-01-17 00:37:29,21.27,300.07
556,727,2024-05-27 14:10:04,2024-05-27 14:44:04,16.35,159.4
557,2645,2025-08-27 22:35:28,2025-08-28 00:21:28,32.35,356.75
558,3692,2025-02-06 03:03:28,2025-02-06 03:27:28,17.49,155.46
559,1686,2025-05-27 12:27:27,2025-05-27 13:29:27,5.94,87.41
560,1457,2024-02-17 22:08:55,2024-02-17 22:50:55,29.42,350.77
561,4630,2023-09-13 20:41:18,2023-09-13 21:06:18,15.11,138.17
562,3315,2024-05-17 18:10:36,2024-05-17 18:51:36,23.29,330.43
563,347,2025-01-12 11:54:26,2025-01-12 13:28:26,37.61,322.05
564,707,2024-07-17 05:11:23,2024-07-17 05:39:23,19.83,278.01
565,651,2024-11-15 03:17:48,2024-11-15 05:08:48,20.47,227.69
566,3499,2023-09-07 04:23:45,2023-09-07 04:39:45,34.62,510.36
567,4545,2024-03-05 14:15:35,2024-03-05 15:13:35,4.84,68.71
568,3677,2025-02-04 12:00:15,2025-02-04 12:29:15,26.78,276.19
569,215,2023-12-07 14:06:17,2023-12-07 14:39:17,33.83,443.51
570,4510,2023-11-14 14:46:39,2023-11-14 15:08:39,34.86,282.39
571,2127,2024-06-22 20:22:22,2024-06-22 20:58:22,13.9,192.0
572,4784,2023-10-04 00:49:12,2023-10-04 01:33:12,29.67,309.13
573,3793,2025-06-27 11:20:53,2025-06-27 12:05:53,37.04,547.16
574,378,2025-05-11 21:10:05,2025-05-11 22:35:05,16.37,175.1
575,1443,2024-09-16 02:54:01,2024-09-16 04:47:01,7.2,63.2
576,129,2025-05-12 03:20:54,2025-05-12 05:11:54,28.02,385.41
577,4062,2025-05-19 05:50:13,2025-05-19 06:52:13,19.97,256.55
578,4893,2025-05-29 02:05:23,2025-05-29 02:40:23,14.93,172.28
579,3723,2023-12-01 12:26:00,2023-12-01 12:49:00,17.86,156.31
580,1069,2023-12-29 08:56:28,2023-12-29 09:55:28,24.75,370.88
581,2089,2025-09-05 05:38:02,2025-09-05 07:08:02,37.95,552.1
582,3170,2023-09-30 04:01:43,2023-09-30 04:43:43,12.08,145.21
583,178,2023-11-09 16:07:48,2023-11-09 17:01:48,34.58,289.91
584,4322,2023-11-12 22:20:01,2023-11-12 23:02:01,28.03,307.94
585,2634,2024-01-06 22:37:58,2024-01-06 22:59:58,9.5,133.95
586,699,2025-01-17 18:24:33,2025-01-17 19:27:33,38.85,566.77
587,4284,2024-06-04 07:37:24,2024-06-04 09:35:24,11.5,135.94
588,4621,2024-11-24 20:47:27,2024-11-24 22:39:27,3.27,40.85
589,4199,2025-04-18 20:50:46,2025-04-18 22:37:46,27.77,308.08
590,2523,2025-03-15 20:42:33,2025-03-15 22:14:33,5.3,68.62
591,1557,2024-11-27 08:23:13,2024-11-27 09:01:13,17.36,147.49
592,1233,2023-12-16 11:14:44,2023-12-16 11:37:44,25.18,259.91
593,2209,2024-02-03 03:26:14,2024-02-03 04:02:14,19.76,218.24
594,943,2025-02-24 05:26:01,2025-02-24 06:54:01,17.79,168.99
595,4952,2025-04-05 09:51:00,2025-04-05 10:32:00,15.52,198.38
596,1788,2025-05-28 17:30:57,2025-05-28 18:50:57,26.09,280.79
597,4171,2024-10-17 00:26:47,2024-10-17 01:05:47,21.44,276.45
598,394,2024-03-23 18:13:58,2024-03-23 19:13:58,6.71,78.22
599,4445,2025-03-17 09:32:54,2025-03-17 10:02:54,8.03,92.43
600,227,2023-10-21 19:19:58,2023-10-21 20:14:58,12.05,133.39
601,3319,2024-07-13 21:16:50,2024-07-13 22:21:50,19.45,180.75
602,4900,2023-10-15 06:28:27,2023-10-15 08:16:27,15.32,170.09
603,3962,2023-10-27 22:05:15,2023-10-27 23:11:15,39.97,572.51
604,1279,2024-04-15 07:49:52,2024-04-15 08:40:52,39.08,495.73
605,240,2024-10-29 07:51:30,2024-10-29 09:12:30,13.48,168.14
606,2752,2025-08-10 16:38:29,2025-08-10 17:30:29,38.2,398.09
607,2699,2023-11-09 17:15:40,2023-11-09 18:41:40,39.81,377.69
608,4059,2024-01-25 04:46:15,2024-01-25 05:39:15,23.1,251.36
609,2507,2024-07-23 16:55:17,2024-07-23 18:01:17,37.87,474.56
610,4956,2025-07-26 06:17:54,2025-07-26 07:35:54,3.36,42.2
611,1130,2023-11-09 19:02:27,2023-11-09 20:09:27,12.31,140.37
612,1868,2025-01-19 08:16:52,2025-01-19 10:16:52,24.37,344.13
613,2868,2024-05-29 23:34:33,2024-05-30 00:21:33,32.56,471.72
614,2759,2024-04-02 03:12:55,2024-04-02 03:34:55,19.23,156.04
615,1856,2023-09-09 12:29:55,2023-09-09 13:22:55,20.12,244.43
616,3751,2025-04-07 12:41:39,2025-04-07 13:59:39,13.87,122.1
617,127,2024-07-16 07:04:52,2024-07-16 08:07:52,3.08,35.85
618,787,2024-05-19 05:24:14,2024-05-19 05:48:14,21.1,277.17
619,2562,2024-01-09 09:02:20,2024-01-09 10:00:20,27.78,398.3
620,4711,2024-10-14 09:07:44,2024-10-14 09:49:44,3.16,41.99
621,900,2025-05-12 16:19:44,2025-05-12 17:45:44,28.6,308.29
622,3367,2024-11-19 04:43:06,2024-11-19 05:20:06,15.98,171.09
623,4498,2024-12-30 16:26:54,2024-12-30 17:42:54,36.55,346.16
624,495,2024-07-06 05:43:53,2024-07-06 05:56:53,16.73,232.7
625,2255,2025-07-24 18:00:08,2025-07-24 18:30:08,34.12,355.41
626,1458,2024-09-26 09:48:50,2024-09-26 10:38:50,25.6,313.49
627,4055,2024-11-23 03:20:08,2024-11-23 04:54:08,24.96,314.76
628,4804,2024-04-18 19:21:11,2024-04-18 19:55:11,6.43,77.08
629,157,2024-08-21 11:52:01,2024-08-21 12:26:01,13.73,137.15
630,3734,2024-01-22 03:48:02,2024-01-22 05:02:02,39.21,356.12
631,1925,2024-06-08 04:21:56,2024-06-08 04:36:56,29.2,408.59
632,375,2023-10-29 17:29:11,2023-10-29 19:28:11,17.02,228.64
633,1024,2023-10-27 09:45:10,2023-10-27 10:59:10,32.84,445.75
634,4217,2024-02-28 02:18:26,2024-02-28 03:51:26,4.21,52.28
635,2751,2024-05-31 01:13:51,2024-05-31 01:50:51,23.71,250.2
636,283,2024-04-24 21:39:06,2024-04-24 23:23:06,21.45,195.77
637,4297,2025-03-10 17:24:29,2025-03-10 18:22:29,11.87,147.11
638,2418,2024-11-28 02:56:01,2024-11-28 03:24:01,19.11,174.19
639,2462,2024-11-17 13:01:57,2024-11-17 14:00:57,37.06,344.75
640,2643,2024-06-13 15:35:19,2024-06-13 16:18:19,32.95,399.06
641,763,2025-03-19 23:43:23,2025-03-20 00:08:23,12.07,140.34
642,309,2025-02-25 11:55:49,2025-02-25 12:54:49,18.91,157.23
643,3593,2024-08-09 02:39:20,2024-08-09 03:33:20,22.98,264.88
644,1719,2024-07-23 00:30:58,2024-07-23 02:07:58,2.26,30.4
645,1586,2025-04-24 11:43:47,2025-04-24 13:13:47,25.2,323.5
646,3046,2025-02-16 05:35:19,2025-02-16 07:24:19,20.61,221.83
647,489,2023-11-03 09:48:12,2023-11-03 10:59:12,12.19,159.47
648,2784,2025-04-16 08:51:55,2025-04-16 09:45:55,29.45,295.66
649,3762,2024-03-23 19:11:41,2024-03-23 19:55:41,10.74,130.25
650,2846,2025-05-09 14:54:58,2025-05-09 16:11:58,2.19,25.13
651,1880,2024-09-09 09:45:34,2024-09-09 10:33:34,13.97,207.16
652,3005,2025-04-11 21:27:57,2025-04-11 23:06:57,17.81,158.55
653,4795,2024-06-06 03:40:03,2024-06-06 04:20:03,7.9,66.14
654,2611,2025-01-30 07:19:52,2025-01-30 08:31:52,4.73,50.01
655,3367,2025-01-16 09:18:03,2025-01-16 10:17:03,3.64,49.73
656,2421,2023-09-16 01:08:22,2023-09-16 01:33:22,23.44,343.02
657,4153,2025-08-11 22:09:02,2025-08-12 00:09:02,22.03,192.59
658,1465,2024-05-06 23:37:16,2024-05-07 00:46:16,38.58,406.17
659,1471,2025-03-12 06:49:54,2025-03-12 08:11:54,18.43,208.66
660,4323,2024-12-28 07:22:07,2024-12-28 08:33:07,11.9,101.0
661,943,2024-03-19 08:12:59,2024-03-19 10:05:59,20.54,164.39
662,1359,2024-10-15 13:28:28,2024-10-15 13:49:28,31.54,295.14
663,2192,2025-02-24 19:51:01,2025-02-24 21:07:01,12.97,177.37
664,37,2024-04-10 11:51:53,2024-04-10 13:42:53,30.91,287.33
665,4512,2024-07-06 08:52:30,2024-07-06 09:41:30,22.24,240.21
666,685,2024-03-25 22:45:56,2024-03-26 00:21:56,12.34,151.02
667,1448,2025-08-13 18:09:16,2025-08-13 19:45:16,36.83,406.9
668,2983,2023-09-26 23:38:58,2023-09-27 00:23:58,36.18,529.25
669,1157,2024-05-09 10:46:57,2024-05-09 11:53:57,26.93,240.5
670,3445,2023-11-02 14:55:30,2023-11-02 15:52:30,34.96,448.37
671,1512,2024-07-16 03:03:35,2024-07-16 03:50:35,23.24,246.55
672,3684,2023-10-06 20:51:36,2023-10-06 21:31:36,7.33,71.9
673,2571,2024-02-05 02:40:37,2024-02-05 03:22:37,29.81,443.62
674,1395,2023-11-16 06:08:21,2023-11-16 07:02:21,37.85,491.38
675,3282,2024-02-01 23:43:50,2024-02-02 01:40:50,29.39,302.31
676,4780,2024-04-07 14:19:23,2024-04-07 14:53:23,17.44,225.79
677,3113,2025-03-01 19:45:09,2025-03-01 20:17:09,4.76,50.3
678,198,2024-07-28 15:47:27,2024-07-28 16:10:27,35.13,500.04
679,3631,2024-12-19 20:17:29,2024-12-19 20:50:29,19.01,269.65
680,1518,2025-08-06 16:06:54,2025-08-06 17:42:54,20.45,171.38
681,3315,2025-03-23 01:08:30,2025-03-23 02:05:30,12.12,154.14
682,4035,2025-01-28 16:01:37,2025-01-28 17:31:37,34.22,290.67
683,4844,2024-05-15 11:00:49,2024-05-15 12:24:49,13.46,184.87
684,1666,2025-07-05 19:38:49,2025-07-05 21:38:49,16.8,246.27
685,1388,2025-03-03 13:04:33,2025-03-03 14:18:33,17.17,200.66
686,2288,2025-01-27 13:39:07,2025-01-27 13:58:07,16.35,225.65
687,2639,2025-08-19 19:54:29,2025-08-19 21:21:29,30.28,313.64
688,4650,2024-07-10 18:45:50,2024-07-10 19:49:50,20.02,184.06
689,4810,2024-07-02 04:00:56,2024-07-02 05:06:56,9.55,103.11
690,2662,2024-09-19 10:30:21,2024-09-19 11:16:21,33.7,365.97
691,2387,2025-07-27 10:04:44,2025-07-27 10:58:44,30.12,395.73
692,3457,2024-06-13 10:08:47,2024-06-13 10:59:47,12.49,139.36
693,4746,2025-05-11 14:30:27,2025-05-11 14:40:27,30.31,374.64
694,1776,2024-07-12 06:55:42,2024-07-12 07:44:42,32.89,391.16
695,853,2025-04-05 22:22:21,2025-04-05 22:48:21,22.2,269.3
696,3652,2025-08-15 03:57:46,2025-08-15 05:11:46,13.67,197.89
697,3167,2023-10-25 18:05:48,2023-10-25 19:49:48,28.05,295.57
698,3450,2024-03-17 03:16:27,2024-03-17 04:47:27,35.91,423.39
699,4109,2023-11-05 22:13:58,2023-11-05 22:32:58,22.64,280.77
700,4005,2024-05-29 22:24:00,2024-05-29 22:56:00,27.64,238.68
701,2575,2024-11-22 12:18:59,2024-11-22 13:28:59,14.88,162.57
702,568,2025-01-07 09:40:31,2025-01-07 11:30:31,11.42,132.65
703,1661,2025-05-20 07:54:48,2025-05-20 09:30:48,32.75,423.11
704,839,2024-09-04 12:28:53,2024-09-04 13:51:53,7.47,67.73
705,350,2025-02-13 16:31:19,2025-02-13 17:14:19,7.68,72.28
706,4180,2025-07-01 20:57:13,2025-07-01 22:15:13,23.19,193.5
707,1083,2023-12-10 12:36:25,2023-12-10 13:34:25,28.11,302.06
708,2840,2025-04-02 01:48:06,2025-04-02 02:51:06,8.09,98.06
709,1643,2025-06-16 03:42:52,2025-06-16 04:25:52,38.89,406.82
710,1967,2024-12-20 11:49:44,2024-12-20 13:36:44,38.52,459.94
711,777,2023-11-24 15:04:00,2023-11-24 15:23:00,21.01,267.09
712,4188,2024-12-23 21:07:22,2024-12-23 22:23:22,35.33,418.36
713,1793,2024-04-08 12:22:15,2024-04-08 13:03:15,39.09,485.07
714,2890,2024-03-02 06:31:43,2024-03-02 07:57:43,35.57,402.46
715,2533,2024-03-15 00:23:43,2024-03-15 01:28:43,2.63,24.43
716,4492,2024-03-10 04:37:29,2024-03-10 04:51:29,36.03,426.7
717,4628,2024-01-30 07:33:48,2024-01-30 08:03:48,25.0,245.09
718,3712,2024-07-28 04:10:26,2024-07-28 04:38:26,13.46,147.11
